label,text,text_length,preprocessed_text,is_spam,u_count,call_count,2_count,get_count,ur_count,go_count,&lt;#&gt;_count,4_count,got_count,like_count,know_count,come_count,free_count,good_count,?_count,want_count,._count,send_count,..._count,time_count
ham,Please don't text me anymore. I have nothing else to say.,57,"['please', 'text', 'anymore.', 'nothing', 'else', 'say.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,81,"['okay', 'name', 'ur', 'price', 'long', 'legal!', 'wen', 'pick', 'up?', 'u', 'ave', 'x', 'ams', 'xx']",False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.,76,"['still', 'looking', 'car', 'buy.', 'gone', '4the', 'driving', 'test', 'yet.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",183,"['wow.', 'right!', 'mean', 'that.', 'guess', 'gave', 'boston', 'men', 'changed', 'search', 'location', 'nyc,', 'something', 'changed.', 'cuz', 'signin', 'page', 'still', 'says', 'boston.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Umma my life and vava umma love you lot dear,44,"['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,95,"['thanks', 'lot', 'wishes', 'birthday.', 'thanks', 'making', 'birthday', 'truly', 'memorable.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Aight, I'll hit you up when I get some cash",43,"['aight,', 'hit', 'get', 'cash']",False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,How would my ip address test that considering my computer isn't a minecraft server,82,"['would', 'ip', 'address', 'test', 'considering', 'computer', 'minecraft', 'server']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,115,"['know!', 'grumpy', 'old', 'people.', 'mom', 'like', 'better', 'lying.', 'always', 'one', 'play', 'jokes...']",False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ham,Dont worry. I guess he's busy.,30,"['dont', 'worry.', 'guess', 'busy.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,What is the plural of the noun research?,40,"['plural', 'noun', 'research?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Going for dinner.msg you after.,31,"['going', 'dinner.msg', 'after.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,96,"['ok', 'wif', 'cos', 'like', '2', 'try', 'new', 'things.', 'scared', 'u', 'dun', 'like', 'mah.', 'cos', 'u', 'said', 'loud.']",False,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,158,"['gent!', 'trying', 'contact', 'you.', 'last', 'weekends', 'draw', 'shows', '£1000', 'prize', 'guaranteed.', 'call', '09064012160.', 'claim', 'code', 'k52.', 'valid', '12hrs', 'only.', '150ppm']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",143,"['wa,', 'ur', 'openin', 'sentence', 'formal...', 'anyway,', 'fine', 'too,', 'juz', 'tt', 'eatin', 'much', 'n', 'puttin', 'weight...haha...', 'anythin', 'special', 'happened?']",False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",156,"['entered', 'cabin', 'pa', 'said,', ""''"", 'happy', ""b'day"", 'boss', ""!!''."", 'felt', 'special.', 'askd', '4', 'lunch.', 'lunch', 'invited', 'apartment.', 'went', 'there.']",False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spam,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,152,"['winner', 'u', 'specially', 'selected', '2', 'receive', '£1000', '4*', 'holiday', '(flights', 'inc)', 'speak', 'live', 'operator', '2', 'claim', '0871277810910p/min', '(18+)']",True,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,72,"['goodo!', 'yes', 'must', 'speak', 'friday', '-', 'egg-potato', 'ratio', 'tortilla', 'needed!']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,86,"['hmm...my', 'uncle', 'informed', 'paying', 'school', 'directly.', 'pls', 'buy', 'food.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,144,"['private!', '2004', 'account', 'statement', '07742676969', 'shows', '786', 'unredeemed', 'bonus', 'points.', 'claim', 'call', '08719180248', 'identifier', 'code:', '45239', 'expires']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",156,"['urgent!', 'mobile', 'no.', 'awarded', '£2000', 'bonus', 'caller', 'prize', '5/9/03', 'final', 'try', 'contact', 'u!', 'call', 'landline', '09064019788', 'box42wr29c,', '150ppm']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,here is my new address -apples&pairs&all that malarky,53,"['new', 'address', '-apples&pairs&all', 'malarky']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,156,"['todays', 'voda', 'numbers', 'ending', '7548', 'selected', 'receive', '$350', 'award.', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '4041', 'standard', 'rates', 'app']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I am going to sao mu today. Will be done only at 12 ,52,"['going', 'sao', 'mu', 'today.', 'done', '12']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Ü predict wat time ü'll finish buying?,38,"['ü', 'predict', 'wat', 'time', ""ü'll"", 'finish', 'buying?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ham,"Good stuff, will do.",20,"['good', 'stuff,', 'do.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",244,"['know,yetunde', 'sent', 'money', 'yet.', 'sent', 'text', 'bother', 'sending.', 'over,', 'dont', 'involve', 'anything.', 'imposed', 'anything', 'first', 'place', 'that,', 'apologise.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Are you there in room.,22,['room.'],False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,107,"['hey', 'girl.', 'r', 'u?', 'hope', 'u', 'r', 'well', 'del', 'r', 'bak!', 'long', 'time', 'c!', 'give', 'call', 'sum', 'time', 'lucyxx']",False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ham,K..k:)how much does it cost?,28,"['k..k:)how', 'much', 'cost?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I'm home.,9,['home.'],False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Dear, will call Tmorrow.pls accomodate.",39,"['dear,', 'call', 'tmorrow.pls', 'accomodate.']",False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,First answer my question.,25,"['first', 'answer', 'question.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,125,"['sunshine', 'quiz', 'wkly', 'q!', 'win', 'top', 'sony', 'dvd', 'player', 'u', 'know', 'country', 'algarve', 'in?', 'txt', 'ansr', '82277.', '£1.50', 'sp:tyrone']",True,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,162,"['want', '2', 'get', 'laid', 'tonight?', 'want', 'real', 'dogging', 'locations', 'sent', 'direct', '2', 'ur', 'mob?', 'join', ""uk's"", 'largest', 'dogging', 'network', 'bt', 'txting', 'gravel', '69888!', 'nt.', 'ec2a.', '31p.msg@150p']",True,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ham,I only haf msn. It's yijue@hotmail.com,38,"['haf', 'msn.', 'yijue@hotmail.com']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,He is there. You call and meet him,34,"['there.', 'call', 'meet']",False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,No no. I will check all rooms befor activities,46,"['no.', 'check', 'rooms', 'befor', 'activities']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,155,"['rcv', 'msgs', 'chat', 'svc.', 'free', 'hardcore', 'services', 'text', 'go', 'to:', '69988', 'u', 'get', 'nothing', 'u', 'must', 'age', 'verify', 'yr', 'network', '&', 'try']",True,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ham,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...,85,"['got', 'c...', 'lazy', 'type...', 'forgot', 'ü', 'lect...', 'saw', 'pouch', 'like', 'v', 'nice...']",False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ham,"K, text me when you're on the way",33,"['k,', 'text', 'way']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Sir, Waiting for your mail.",27,"['sir,', 'waiting', 'mail.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8",156,"['swt', 'thought:', '""nver', 'get', 'tired', 'little', 'things', '4', 'lovable', 'persons..""', 'coz..somtimes', 'little', 'things', 'occupy', 'biggest', 'part', 'hearts..', 'gud', 'ni8']",False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ham,I know you are. Can you pls open the back?,42,"['know', 'are.', 'pls', 'open', 'back?']",False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ham,Yes see ya not on the dot,25,"['yes', 'see', 'ya', 'dot']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Whats the staff name who is taking class for us?,48,"['whats', 'staff', 'name', 'taking', 'class', 'us?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",159,"['freemsg', 'replied', 'text?', 'randy,', 'sexy,', 'female', 'live', 'local.', 'luv', 'hear', 'u.', 'netcollex', 'ltd', '08700621170150p', 'per', 'msg', 'reply', 'stop', 'end']",True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,84,"['ummma.will', 'call', 'check', 'in.our', 'life', 'begin', 'qatar', 'pls', 'pray', 'hard.']",False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,K..i deleted my contact that why?,33,"['k..i', 'deleted', 'contact', 'why?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Sindu got job in birla soft ..,30,"['sindu', 'got', 'job', 'birla', 'soft', '..']",False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ham,The wine is flowing and i'm i have nevering..,45,"['wine', 'flowing', 'nevering..']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,59,"['yup', 'thk', 'cine', 'better', 'cos', 'need', '2', 'go', '2', 'plaza', 'mah.']",False,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Ok... Ur typical reply...,25,"['ok...', 'ur', 'typical', 'reply...']",False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",384,"['everywhere', 'dirt,', 'floor,', 'windows,', 'even', 'shirt.', 'sometimes', 'open', 'mouth,', 'comes', 'flowing', 'out.', 'dream', 'world', 'without', 'you,', 'half', 'chores', 'too.', 'time', 'joy', 'me,', 'lots', 'tv', 'shows', 'i.ll', 'see.', 'guess', 'like', 'things', 'must', 'exist,', 'like', 'rain,', 'hail', 'mist,', 'time', 'done,', 'become', 'one.']",False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
ham,Aaooooright are you at work?,28,"['aaooooright', 'work?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I'm leaving my house now...,27,"['leaving', 'house', 'now...']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",157,"['hello,', 'love.', 'doing?', 'get', 'interview', 'today?', 'happy?', 'good', 'boy?', 'think', 'me?are', 'missing', '?']",False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,124,"['customer', 'service', 'annoncement.', 'new', 'years', 'delivery', 'waiting', 'you.', 'please', 'call', '07046744435', 'arrange', 'delivery']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,145,"['winner', 'u', 'specially', 'selected', '2', 'receive', '£1000', 'cash', '4*', 'holiday', '(flights', 'inc)', 'speak', 'live', 'operator', '2', 'claim', '0871277810810']",True,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,115,"['keep', 'safe', 'need', 'miss', 'already', 'envy', 'everyone', ""see's"", 'real', 'life']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,New car and house for my parents.:)i have only new job in hand:),64,"['new', 'car', 'house', 'parents.:)i', 'new', 'job', 'hand:)']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,85,"['love', 'you.', 'excited', 'day', 'spend', 'you.', 'make', 'happy.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,152,"['-pls', 'stop', 'bootydelious', '(32/f)', 'inviting', 'friend.', 'reply', 'yes-434', 'no-434', 'see', 'her:', 'www.sms.ac/u/bootydelious', 'stop?', 'send', 'stop', 'frnd', '62468']",True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",155,"['bangbabes', 'ur', 'order', 'way.', 'u', 'receive', 'service', 'msg', '2', 'download', 'ur', 'content.', 'u', 'not,', 'goto', 'wap.', 'bangb.', 'tv', 'ur', 'mobile', 'internet/service', 'menu']",True,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,I place all ur points on e cultures module already.,51,"['place', 'ur', 'points', 'e', 'cultures', 'module', 'already.']",False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,156,"['urgent!', 'trying', 'contact', 'you.', 'last', 'weekends', 'draw', 'shows', '£900', 'prize', 'guaranteed.', 'call', '09061701939.', 'claim', 'code', 's89.', 'valid', '12hrs']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",74,"['hi', 'frnd,', 'best', 'way', 'avoid', 'missunderstding', 'wit', 'beloved', ""one's?""]",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Great escape. I fancy the bridge but needs her lager. See you tomo ,67,"['great', 'escape.', 'fancy', 'bridge', 'needs', 'lager.', 'see', 'tomo']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Yes :)it completely in out of form:)clark also utter waste.,59,"['yes', ':)it', 'completely', 'form:)clark', 'also', 'utter', 'waste.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Sir, I need AXIS BANK account no and bank address.",50,"['sir,', 'need', 'axis', 'bank', 'account', 'bank', 'address.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",94,"['hmmm..', 'thk', 'sure', 'got', 'time', 'hop', 'ard...', 'ya,', 'go', '4', 'free', 'abt...', 'muz', 'call', 'u', 'discuss', 'liao...']",False,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
ham,What time you coming down later? ,33,"['time', 'coming', 'later?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",105,"['bloody', 'hell,', 'cant', 'believe', 'forgot', 'surname', 'mr', '.', 'ill', 'give', 'u', 'clue,', 'spanish', 'begins', 'm...']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.",61,"['well,', 'gonna', 'finish', 'bath', 'now.', 'good...fine', 'night.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Let me know when you've got the money so carlos can make the call,65,"['let', 'know', 'got', 'money', 'carlos', 'make', 'call']",False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ham,U still going to the mall?,26,"['u', 'still', 'going', 'mall?']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",146,"['turns', 'friends', 'staying', 'whole', 'show', 'back', 'til', '~', '&lt;#&gt;', ',', 'feel', 'free', 'go', 'ahead', 'smoke', '$', '&lt;#&gt;', 'worth']",False,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
ham,Text her. If she doesnt reply let me know so i can have her log in,66,"['text', 'her.', 'doesnt', 'reply', 'let', 'know', 'log']",False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,126,"['hi!', 'spoke', 'maneesha', 'v.', 'like', 'know', 'satisfied', 'experience.', 'reply', 'toll', 'free', 'yes', 'no.']",False,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,159,"['lifted', 'hopes', 'offer', 'money.', 'need.', 'especially', 'end', 'month', 'approaches', 'hurts', 'studying.', 'anyways', 'gr8', 'weekend']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Lol no. U can trust me.,23,"['lol', 'no.', 'u', 'trust', 'me.']",False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,ok. I am a gentleman and will treat you with dignity and respect.,65,"['ok.', 'gentleman', 'treat', 'dignity', 'respect.']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,"He will, you guys close?",24,"['will,', 'guys', 'close?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Going on nothing great.bye,26,"['going', 'nothing', 'great.bye']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,152,"['hello', 'handsome', '!', 'finding', 'job', '?', 'lazy', '?', 'working', 'towards', 'getting', 'back', 'net', 'mummy', '?', ""where's"", 'boytoy', '?', 'miss', '?']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
ham,"Haha awesome, be there in a minute",34,"['haha', 'awesome,', 'minute']",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,"['please', 'call', 'customer', 'service', 'representative', 'freephone', '0808', '145', '4742', '9am-11pm', 'guaranteed', '£1000', 'cash', '£5000', 'prize!']",True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,Have you got Xmas radio times. If not i will get it now,55,"['got', 'xmas', 'radio', 'times.', 'get']",False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
